,drate,cpi_pdiff2,bmon_gdp_rdiff2,stock_pdiff2,cons_pdiff2,pdebt_gdp_rdiff2,inv_gdp_rdiff2,tloan_gdp_rdiff2,tdbtserv_gdp_rdiff2,global_loan,global_drate,crisis,crisis_id,year,iso
22,-0.4501417000000001,0.036363485619856695,-0.04427675316105023,0.4235294767317055,0.23502421616110136,-0.06711199999999995,0.027015799999999993,-0.09563182515417357,-0.002000403054575616,0.029811789126567255,-0.6608075793022221,0,1320,1899,AUS
23,-0.16796670000000047,0.07407422222222215,-0.004027634959033077,-0.21290322301539122,0.08553459119496853,-0.001890999999999976,-0.005938799999999994,-0.048623904229843196,-0.00022569360371202905,0.024716587516558478,-0.6778877802155555,0,1158,1900,AUS
24,0.33780829999999984,0.03508757894736836,0.009188429330203696,-1.2644628076273745,0.021557971021911593,-0.046515000000000084,0.0037992999999999777,-0.012152524421165045,0.0017374356844693222,0.02073426991692684,-0.3650040036533333,0,364,1901,AUS
25,0.4678250000000004,0.08620674673010398,-0.013020986985503413,0.2786885366039997,-0.03525413548916312,-0.04464600000000002,0.0343425,-0.027161180623148762,0.0006221509470759317,0.027749216006966962,-0.1873100444444443,0,2429,1902,AUS
26,0.48999999999999977,0.08474604538929431,-0.00037349708262507386,-7.8437495743565,0.030699278359087367,0.029749000000000025,0.027613600000000016,-0.004914095055730483,0.001280509026304581,0.01822152048732182,-0.23248279573555541,0,821,1903,AUS
27,0.7137919999999998,-0.03174590476190475,-0.00336949614951515,-0.5192307600461287,0.06827356253062256,0.01433300000000004,-0.039333999999999994,-0.003281685642879395,0.0019713698887191752,0.04147501197327786,-0.06402720000000008,0,415,1904,AUS
28,0.5024332999999999,-0.04687499414062568,0.009400466746418923,-0.33333333333333337,0.06122145701887716,-0.0061590000000000256,-0.0530226,-0.024301949511765286,-0.0004382020222529603,0.04390384582463905,-0.5234327604244443,0,450,1905,AUS
29,0.21228330000000017,0.016393178177943835,0.030113844293122582,0.35999992052714336,-0.014335753743247026,-0.008022000000000029,-0.005424200000000004,-0.022461900837842386,-0.002472196862895416,0.019894279291694666,-1.037947948248889,0,1661,1906,AUS
30,0.3448667000000003,0.016393178177943835,-0.023052326094435582,-0.3972602683801233,0.08718057461560935,-0.07878599999999997,0.0279731,-0.032927687967820196,-0.0018893102316049383,0.0163217704559308,-1.6706050359222222,0,1319,1907,AUS
31,0.39909170000000005,0.03225832674300988,-0.005333247567788635,0.6960783941339679,0.05784348040931442,-0.047153999999999974,0.0311438,0.005022214176020334,0.0005802296866479588,0.03306346855369873,-0.34924742039555556,0,1768,1908,AUS
32,0.5870499999999996,0.04838710301769078,0.00583758255160699,0.5340909783628365,-0.07009137713400393,-0.006175999999999959,-0.0029388999999999943,-0.005941700948988382,0.00032654877665656834,0.03583110833832122,-0.0517145844733333,0,345,1909,AUS
33,0.6419249999999996,0.03124987109376609,-0.011754665558175836,-0.6127167376137107,-0.00977842828893083,-0.035883000000000054,-0.011775000000000008,-0.04349847225181436,-0.0010548564636787758,0.020669699347213025,-0.43146274855111116,0,2164,1910,AUS
34,0.49246670000000003,0.09230770366864038,0.009340605047126749,-0.20740743316249977,0.09332172467696931,-0.14742800000000006,0.012384800000000001,-0.013364948819296618,-0.00042531957873277043,0.014469428162747097,-0.2873539735133333,0,1256,1911,AUS
35,1.9571428571428569,0.20618546753109546,0.029020839334644943,0.20645164515547876,0.049349338691085265,0.09425299999999992,0.004958999999999991,0.05323240882597735,0.003923607240074182,0.01613149480905876,0.10376701320343891,0,256,1919,AUS
36,2.4942857142857147,0.14423078032544456,0.0002997760130371008,0.0799999602635717,0.06624177593096925,-0.004238999999999993,0.0636521,-0.01846720740888963,0.0018745411569340148,-0.049432809661818844,0.5292626613658233,0,1323,1920,AUS
37,3.175,-0.07692307692307687,-0.038177944299818745,0.06417109146141176,0.06324584971169656,-0.01547799999999988,0.054434700000000016,-0.029630074787705324,0.0019371375160106043,0.05176555091229307,0.25271627647714584,0,212,1921,AUS
38,2.2533333333333334,-0.10924357036931553,-0.010107092785126781,1.629629616002596,0.05285309271563876,0.021621,0.022822499999999996,0.006933575846198803,0.00017227175947730905,0.08145074338054155,0.2969217687074829,0,325,1922,AUS
39,1.6416666666666662,-0.018518444444444393,0.0005076512435475133,-0.18592964974633586,0.09378150842091726,0.0015079999999999538,0.004962599999999984,-0.006536292915644587,-0.003962454107398197,-0.011472217806751867,-0.03842781855825349,0,1926,1923,AUS
40,1.9699999999999998,0.0094338106087688,-0.03122260882152439,-0.3568075360419214,0.21856098974160165,-0.04539899999999997,-0.0023968000000000045,0.005116071074648926,-0.00017303747259614193,-0.03621903028254132,-0.23948945386064033,0,1589,1924,AUS
41,1.288333333333333,0.018867847632615176,-0.04519743216560834,0.09259259599935099,0.12899028485370367,-0.039298000000000055,-0.005417200000000011,-0.017657913584049056,-0.0015931973273734124,-0.0213005245072708,-0.17767076069043278,0,950,1925,AUS
42,1.0783333333333331,0.009345869857635192,0.01117365971415818,0.029197140630203844,0.01235230934479059,0.01624799999999993,-0.0009853999999999974,0.006075939063826558,-0.0017658829160154942,0.03854502925162907,-0.27212380952380943,0,1566,1926,AUS
43,1.038333333333333,0.018518444444444393,0.03393958244387513,-0.29943504394453435,0.019985753262637296,0.044088000000000016,0.010857300000000014,0.04284908118973918,0.0016171461330807251,0.0539552264653332,0.1320090090090089,0,602,1927,AUS
44,1.0283333333333333,0.02777777777777768,0.007846966110243048,0.25531913319629895,-0.010207977833719073,0.018711000000000033,0.0024683000000000066,0.007104853826459645,0.00023500335499409934,0.03042071389222572,0.029536752136752043,0,1603,1928,AUS
45,0.7300000000000004,0.009090982479344145,0.04480493592732876,-1.4274193868196103,-0.07457174858347604,0.041327,-0.007496500000000017,0.023196717470776174,0.0016132142603210182,0.019899031295028333,-0.5284619883040936,0,451,1929,AUS
46,0.6199999999999992,-0.08108108108108103,0.05145676093679896,-2.6723163955960247,0.005827450123581546,0.07944999999999991,-0.0336959,0.07788912878975596,0.006531708599499574,0.03917504561390642,0.5854516516516516,0,2116,1930,AUS
47,1.52,0.3085338144861869,-0.07902526916396357,-1.5679012340001082,0.018243940372716372,-0.20215600000000006,0.04180519302101937,-0.005669402961772957,0.0005724165378208383,0.002252501680431936,1.6256552728579408,0,243,1951,AUS
48,1.8499999999999996,0.4048100227117475,-0.11858260241685625,-1.4235668690060792,-0.03383972778702371,-0.12136100000000011,0.0532196032390892,-0.01948210302066089,0.0015004932669173314,0.0014138995266537065,1.58020602470011,0,1048,1952,AUS
49,1.4100000000000001,0.22240823324305237,-0.08016836425573604,-3.826086847368621,-0.06268416178575298,-0.03557699999999997,0.0059033125121112084,-0.015230531716791146,0.0010538595320763715,0.02591581839473945,1.5960504004661524,0,2132,1953,AUS
50,1.1199999999999997,0.04992801407724712,-0.033409548852033066,-2.3984962599766355,0.00899036483440896,-0.04904499999999995,-0.028295873732628485,0.004113734863182478,0.0003946957050139288,0.026217457108218052,1.7752250985874558,0,1766,1954,AUS
51,0.7300000000000004,0.027359680489743576,-0.020023931152650942,-0.20769227771363907,0.12374414576249437,-0.025851000000000124,0.011157332021045019,0.03084217414928575,0.0014610766839351598,0.02376653153793679,1.764370153037037,0,186,1955,AUS
52,0.3200000000000003,0.08423992943251979,-0.05092686039982891,-0.5860215174364811,0.06569185356501639,-0.02645299999999995,0.009770282230944338,0.003520621646889849,0.0012038454257698415,0.014735372536399827,1.635701025463827,0,1620,1956,AUS
53,0.4500000000000002,0.0888811076454501,-0.04286816008206035,0.6213593244305406,-0.015574509871087883,-0.03817199999999993,-0.010382850745213085,-0.030125022007494562,-0.0005204350750302351,0.0058098733604124275,1.4250840200142494,0,1787,1957,AUS
54,0.6800000009999998,0.03822003081664094,-0.008852923581704641,1.4545454105632785,0.012618611809924074,-0.030024000000000106,-0.00031198089645348426,-0.003922084175283003,-0.0003051197606596355,0.01327156806576118,1.5117436577248253,0,1688,1958,AUS
55,0.9199999999999999,0.03179493677179712,-0.009637018463170277,1.652694375151075,0.036774343211738,-0.02764599999999995,0.007655178476157792,-3.7686725958580025e-05,-0.00018691792051378844,0.027406511484443303,1.7088822786330875,0,1062,1959,AUS
56,0.6000000000000005,0.057030958125162234,-0.02113547251754011,-1.3280423303366755,0.08075495747512806,-0.02895999999999993,-0.009417935361637042,-0.010422886143324234,-0.00048415571075182025,0.04461657646396644,1.5689320502612658,0,1105,1960,AUS
57,0.28000000000000025,0.06400008083075348,-0.028617896221517003,-0.7381489682913374,0.07059310514568917,-0.02151700000000001,-0.015258017335634866,-0.0023273691272217567,0.00048288743677846885,0.04018257269444192,2.354843390491987,0,148,1961,AUS
58,0.6299999999999999,0.02226688512216235,0.008664683393799721,-1.6774193567769462,-0.01665740385593839,-0.010547000000000029,-0.011861027255260004,0.0013873093735669861,-5.026044176005898e-05,0.0317623834032234,1.437129440637068,0,1567,1962,AUS
59,0.7600000009999999,0.0025062382029299446,0.02760126508183064,1.2931033895837163,0.019684833665114976,-0.00991700000000001,0.004376889237011794,0.007527457632418549,-0.0007998015221715345,0.03670494937555193,1.4899315773689796,0,2023,1963,AUS
60,0.6000000009999997,0.029041761770677965,0.008389478001054551,0.04761905606641803,0.07819958659375015,-0.027671,0.017397456275873385,0.0032314220433032337,-0.00018886881924107084,0.024403485698334244,1.297836043811719,0,1760,1964,AUS
61,0.3600000000000003,0.06416645110990471,0.0026668807937774708,-1.3082706541576088,0.08018098109997762,0.05123099999999997,0.022104152015774925,0.010407146480622742,0.0016346675194646755,0.01901311980699551,1.2527875144533707,0,1880,1965,AUS
62,0.33000000100000015,0.07055642043565746,0.007290430651375024,0.5227273189085577,0.06462076093911495,0.13579399999999997,0.011662565217999743,0.019134385385597613,0.0019263704142620276,0.02142807281843302,1.1808127967292348,0,1458,1966,AUS
63,0.7000000000000002,0.06264661295822327,0.00091574652536347,-6.182927302409,0.06955193506841595,0.048039000000000054,-0.00494846551167849,0.011346062346932306,0.0006691933679085996,0.02250720894375832,1.6023096707236857,0,1669,1967,AUS
64,0.39999999999999947,0.05931561008499031,-0.012249948673129063,4.194029571909666,0.0785371176010985,-0.030202000000000007,-0.0007081655753469474,0.013061580465315997,0.0006032836289317813,0.030284072058718154,1.0731318615082517,0,767,1968,AUS
65,0.9241666669999997,0.056497797640679304,-0.012136555685765327,-0.762352939567764,0.07417222361438514,-0.035189000000000026,0.0071914590605703654,0.007281124792618915,0.0013219176755915763,0.028133714534857638,0.14035835266233043,0,2466,1969,AUS
66,1.2649999999999997,0.06939418571442024,-0.03955082103224772,-1.393678156489944,0.0607986317253677,-0.043063999999999936,-0.00014727352711244035,-0.009900732338525453,0.0023032369110396102,0.008461972339520306,0.3699045861974085,0,2349,1970,AUS
67,1.3016666666666605,0.10206903281482971,-0.03170362011539085,-1.6039603817972439,0.02547978463367917,-0.04400399999999999,0.004206869650840578,-0.006378997516714502,0.001594468828208814,0.015848115409076477,1.7458489617518402,0,332,1971,AUS
